"trt","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","error","trt1","trt2","y","p","event","X0","X1","X2"
0,-0.625227428575037,1.49606398214405,1.41429435483763,0.864504118561482,-1.08229311541696,0,0,0,0,0,-0.89478667061699,0,0,-3.11274485844361,0.0425845925815299,0,0.503222543103459,0.321694478071072,0.175082978825469
0,0.913848686849621,-1.24242748701731,-1.81978098349667,0.481794811205209,-0.0789302108776575,1,0,0,0,0,0.549395051396661,0,0,-2.18783257950865,0.100848461065415,0,0.573180741895793,0.397739119885552,0.0290801382186544
0,1.00719953467783,-1.02668781716542,0.060099221004742,-0.414715643157168,0.989021265924365,0,0,0,1,0,-0.166025771617107,0,0,-1.53848010657281,0.176756331191135,0,0.257653609200958,0.417422538708553,0.324923852090489
0,0.719291823271818,-0.564660940330562,1.17891708731901,0.824956108090963,-0.923018548077618,0,0,0,0,0,0.679629434361509,0,0,-1.89393895357056,0.130796004458656,0,0.5678993884659,0.319813389441946,0.112287222092155
0,-0.604711660854287,-1.07303196037213,-0.316034949147262,-1.29187785001205,-0.152996508547129,0,0,0,0,0,0.0930283138335872,0,0,-3.91089348264443,0.0196295681639943,0,0.67604338350602,0.306418085357234,0.0175385311367466
0,0.53905440643653,-0.357698711994,0.761600190030336,2.20892959570586,0.791002595705784,0,1,0,0,0,-1.0814325278501,0,0,-1.14403391361362,0.241580499659068,1,0.19610626071027,0.318035663670921,0.485858075618809
0,-0.07683088553045,-0.57933378442227,-0.482336162778756,-0.660629498411898,0.85996367732019,0,1,0,0,0,0.358373973408736,0,0,-1.694776845311,0.155148670947699,1,0.426989676460398,0.488065040351017,0.0849452831885849
0,1.84991956032624,-0.091615938802405,0.757993369667489,-0.820532584913496,0.307109966723495,0,0,0,0,0,-0.159803296600025,0,0,-2.6855423858891,0.0638318762815863,0,0.554276803574029,0.32375018127185,0.121973015154121
0,-0.854907551346389,-0.360880875126161,-0.820084002035459,1.62189368886901,1.20757871605334,0,0,0,0,1,0.109789832557533,0,0,-0.379141788937758,0.406333903803057,0,0.206179451014031,0.354132800026258,0.439687748959712
0,0.0326372948933622,-2.44414877620495,1.78403164348664,-0.432099980959867,1.70454693595689,0,0,0,1,0,0.815762529719809,0,0,0.0521087083308548,0.513024230139425,0,0.212256431363369,0.327282160704592,0.460461407932039
0,-1.02505948075355,-0.419301017640994,0.346047281264552,-0.808051862094876,0.095081731128359,0,1,0,0,0,-0.0333837204673255,0,0,-2.40617352858977,0.0827031438660374,0,0.463849075927961,0.469867207048473,0.0662837170235663
0,-0.982249075565237,-0.367715385428133,0.426250881312186,-0.958324120155514,1.48032850908651,0,0,0,0,0,-0.223712468438556,0,0,-2.63253511064786,0.0670736424154099,0,0.562108902978685,0.34299648728556,0.0948946097357547
0,0.00410195695681333,-0.56324632582287,-1.30871678187461,1.15446181680254,-0.153680259389937,0,0,0,0,0,0.135360197795669,0,0,-2.81452668596087,0.0565442105469089,0,0.580155874411513,0.365893162670457,0.0539509629180301
0,-0.233427177912246,-1.38975703484916,-0.107885525544589,0.432994395858756,0.0954238999117041,0,0,0,1,0,-1.17670671872149,0,0,-2.99264431137783,0.0477592870491228,0,0.315876500436111,0.473329656650536,0.210793842913353
0,-0.498888219103613,-0.632436098377692,1.24511469731345,-1.09974195953416,0.000715689227668768,0,0,0,0,0,0.301748942491986,0,0,-2.80122677199763,0.0572579194425741,0,0.632143507169218,0.311607469095169,0.0562490237356133
0,1.54971296288404,1.61093291932018,0.447912022704651,-1.08976717898127,-0.179228332326751,0,0,0,0,1,-0.00732266023302971,0,0,-1.44980959872309,0.190030870686288,0,0.272793895850839,0.362379603960196,0.364826500188965
0,0.0874969165048639,-0.239335746572926,-0.385840564537279,0.851760267920191,0.126630790255987,0,1,0,0,0,1.37760516383823,0,0,-0.235957492073287,0.441282802442868,1,0.377678510225922,0.481723551172751,0.140597938601327
0,1.31870113056505,-0.59527843291041,0.0567035576053541,-0.551924403024375,-1.91893554842773,0,0,0,1,0,-0.85857722355594,0,0,-3.97159227564043,0.0184948984713111,0,0.422791095960225,0.486725664872501,0.0904832391672741
0,-0.981224119069448,-0.162365077737389,0.585476754773282,-0.722863678942855,-0.972696014082917,0,0,0,0,0,-0.867562338974791,0,0,-4.58061968852609,0.0101445762927884,0,0.661690904810522,0.308903950363933,0.0294051448255445
0,-0.245622587644691,-2.70301391542697,-0.448643857771267,-0.106537851194313,-0.337016711860985,0,0,0,0,0,-0.802037738627256,0,0,-4.74063985811408,0.0086574504763201,0,0.680931883724534,0.302806155313982,0.0162619609614841
0,-1.40393383691901,-1.21118324215773,-0.782214964661727,-2.01357116784588,-2.46250564337917,0,0,1,0,0,-0.150177531206491,0,0,-5.26764729414387,0.00512928105360796,0,0.67493438280728,0.31967083947661,0.00539477771611009
0,1.4408931473099,0.605711746083443,1.59658183898442,-1.45289300097685,-0.137887335541905,0,1,0,0,0,-0.941392820463303,0,0,-2.74876113611166,0.0601566546970521,0,0.39968056193203,0.423134344148029,0.177185093919942
0,-0.981359990937249,0.28073637914354,-1.65281925416264,0.345132877914756,1.91313311591804,0,0,0,0,0,0.228694911050007,0,0,-1.8753235769361,0.132926941141435,1,0.499877360102173,0.392475865034307,0.107646774863519
0,1.47424490392592,-0.456470171561023,-0.848419867510111,-1.66754612742074,0.382843941732172,0,0,0,0,0,0.698556047454786,0,0,-2.94393393288878,0.0500239951510765,1,0.640296733593856,0.328900258773316,0.0308030076328278
0,-0.991197245272071,0.0171322926977396,-0.12965290280458,0.0394309154636665,-0.235605890927043,0,0,0,0,0,0.433807181235804,0,0,-2.66196746389806,0.0652552213760766,0,0.605864668805811,0.34303504058008,0.0511002906141091
0,-0.0944973445755386,2.20619316007584,-0.455992445810317,-0.358491859493723,0.592722827393292,0,1,0,0,0,1.7012323369045,0,0,0.336177129046596,0.583261604034368,0,0.324928170356051,0.469380677861615,0.205691151782335
0,-2.87514168382416,-2.23112846533104,-0.0789800793328206,1.37577092708329,1.0456279861116,0,0,0,1,0,-1.26693265839295,0,0,-2.54732206009214,0.0726065978708685,0,0.287518260245049,0.473581745919218,0.238899993835733
0,-0.246866100837098,0.752354108760592,1.09111492810124,-0.739287811945068,0.766062193539224,0,1,0,0,1,1.12772427288005,0,0,1.12826760049301,0.755519049220118,1,0.127245344007684,0.346721348348482,0.526033307643834
0,0.0147444897981717,0.6018583095559,-1.2250870312214,-0.588544231589777,-1.85258292907783,0,0,0,1,0,0.246378929429223,0,0,-3.18785751513359,0.0396252315970722,0,0.421582561129815,0.521585476456147,0.0568319624140382
0,-1.91908770329685,0.624818269912774,1.0886966506183,-0.167931327640148,-1.15956778999877,0,0,0,0,0,-1.37200449481022,0,0,-4.65612017883157,0.0094138001163376,0,0.630663225952494,0.320258199809041,0.049078574238465
0,-0.287813743700098,0.909232210095585,2.72594805756589,0.210421006734976,0.153624039128499,0,0,0,0,0,-0.673070043887218,0,0,-2.05828265991583,0.113218136161299,0,0.387707271025857,0.259180993371103,0.35311173560304
0,-0.346637445404891,-0.147238804973926,0.618609044812863,-0.906764914407486,0.41662019628667,0,0,0,0,0,1.02032115645288,0,0,-1.82083466818597,0.13933374953816,0,0.597005585106563,0.331048512683789,0.0719459022096474
0,-1.83958858464688,0.977888517929237,-0.466427213741433,0.855614956304641,-0.999905274787846,0,0,0,0,0,-0.860068099245653,0,0,-4.01758806658732,0.0176781764623673,0,0.59476827811902,0.355818791301486,0.0494129305794944
0,0.89858894092329,0.452138603596837,-1.28714848748065,0.248437240623349,1.32062118988701,0,0,0,0,0,1.05221498975549,0,0,-1.05550056054408,0.258170241925938,1,0.489345352518714,0.373891743906598,0.136762903574688
0,-1.21285501097807,0.950129267452465,0.785175234025046,0.0341446137359609,-0.0318475701916654,0,0,0,0,0,0.851440955303414,0,0,-1.57102531594815,0.172070273959486,0,0.542934987481442,0.339923542359459,0.117141470159099
0,-0.218964231724761,-1.21232901092765,0.563318006500562,0.888102212754589,-0.0934869262646403,0,0,0,0,0,-0.350562569905532,0,0,-2.88414932170344,0.0529427040053734,0,0.574155592321502,0.334832555297986,0.0910118523805122
0,0.564268160651169,0.476068057838067,0.615917586473729,1.11767850692187,0.746966745404466,0,0,0,0,0,-0.704509595550845,0,0,-2.05829649674356,0.113216746954139,0,0.388414810809977,0.303688052585653,0.307897136604369
0,-0.525434375699568,1.26609048102203,-0.117223396629323,-0.9055229506274,0.760614209721479,0,0,1,0,0,0.518878748811908,0,0,-1.0516142958688,0.258915232209585,0,0.376124487714991,0.382811749200228,0.241063763084781
0,0.744374224954032,0.106647185177089,-0.0482308084749277,-0.652991625279247,0.8812910132852,0,0,0,0,0,-0.293865410931247,0,0,-2.76793231903219,0.0590818535683842,0,0.546894725861004,0.346432763875895,0.106672510263101
0,0.128981753196475,-1.01039891203619,-0.152835890355121,-1.09295276875267,-1.31500695478349,0,0,0,0,0,0.108481471446276,0,0,-4.3536647274124,0.0126963294870845,0,0.700821281563888,0.28665799793084,0.0125207205052716
0,1.48827425685469,1.17889242414388,0.176458400825008,0.525964409861094,-1.89381671129064,0,0,0,1,0,-2.33385483474257,0,0,-4.38257878591649,0.0123389482993818,0,0.288653373404033,0.438826904474884,0.272519722121083
0,-0.662681951149737,-1.83822792712846,0.927990489650584,0.171817526388072,-0.334995511495122,1,0,0,0,0,0.320572423845705,0,0,-2.04728679970157,0.114326822286046,0,0.596200889985761,0.356543536413567,0.0472555736006729
0,-1.16065500147004,-1.21221836501473,0.313293234407677,-1.13974741671306,0.304598725833694,0,0,0,0,0,-0.263396657741001,0,0,-3.77354766598603,0.0224546346120892,0,0.657249249376847,0.313777752047485,0.0289729985756684
0,0.358774234497368,-0.772288900664584,0.406071646205153,-0.184789629978205,0.62863037475628,1,0,0,0,0,0.430577626985329,0,0,-1.31487178230814,0.211672760554202,0,0.522940507683493,0.380012926243311,0.0970465660731958
0,-0.194846384192831,-0.35007896815527,-1.12158401462404,0.475296017473386,0.527072380151425,0,0,0,0,0,0.148874774343952,0,0,-2.61652652487165,0.0680823452831977,0,0.568578252649711,0.367229148910694,0.0641925984395954
0,-0.295282008014163,1.68121350105544,-0.586500577929269,-0.56707803059261,0.445769466029847,1,0,1,0,0,-0.437266381494289,0,0,-1.32874407298333,0.209367186151957,0,0.338600262470056,0.436423446824656,0.224976290705288
0,0.496640423719942,-2.29065561253223,0.337196754121894,-0.552996437143521,0.230345782092387,0,0,0,0,0,0.848771773964983,0,0,-2.46789539817139,0.0781397032494671,0,0.650691505732618,0.312057726115851,0.0372507681515315
0,0.484912788166199,-0.00475430689255112,0.48867033834043,-1.17960224637589,0.985657296329826,0,0,0,0,0,-1.94730747999811,0,0,-4.47839589430461,0.0112241950767043,0,0.562306049121204,0.335341235313316,0.102352715565481
0,0.0187845005297514,-0.203454800098148,-0.365247901887471,-0.66201311263459,0.814510329916092,0,0,1,1,0,-1.17570280144407,0,0,-1.85812400222993,0.134921864649627,0,0.150737064354147,0.38126143052952,0.468001505116333
0,0.634774564676918,0.699863427773643,-0.339786613127956,0.836828932440899,0.33143131140211,0,0,0,0,0,0.00671723285119204,0,0,-2.040831033697,0.114982137959057,0,0.481230618513573,0.352247953554167,0.16652142793226
0,0.75444408760507,0.301407326242873,-0.276574393717928,-1.55797244992798,-0.529232890867822,0,0,1,0,0,-0.610960399329114,0,0,-3.45477523621837,0.030626770257665,0,0.521502222383347,0.39750001133618,0.0809977662804737
0,0.833589034858049,-1.66331368502923,-1.96781142571175,0.443343901441785,0.592359063664267,0,0,0,0,0,0.0536530272984,0,0,-3.2040096837325,0.0390151098093864,0,0.606171435452701,0.360115705511187,0.0337128590361117
0,0.965761296217652,-0.491325515925785,0.873394781227483,-0.661073527856643,-0.546500806047259,0,0,1,0,0,-1.08137616644956,0,0,-3.22806410815135,0.0381231723908176,0,0.46497231100038,0.368629590114653,0.166398098884967
0,1.29387996791096,-0.359819630326861,0.713876944186681,1.08548306158631,-0.106742094763829,0,0,0,0,0,0.260894698373992,0,0,-1.72359363758309,0.151408859311077,1,0.487041737920379,0.322774224311736,0.190184037767885
0,-0.136551020847416,1.66915043725726,0.753077073450396,0.238174189948647,1.82448068250677,0,0,0,0,0,0.173675235899266,0,0,-0.684314608307394,0.335299008048675,0,0.300567431523892,0.265595737676283,0.433836830799826
0,-0.440138688134939,0.94134920098479,0.25833798177991,0.222615905305434,0.596362584426921,0,0,0,0,0,-0.287523581908374,0,0,-2.32629230659203,0.0889687263782355,0,0.490430022797969,0.345264433310217,0.164305543891814
0,-1.2272839144599,1.62280597611863,-0.649426779733595,0.353500601159415,1.17448103916779,0,0,1,0,0,-0.852068681331516,0,0,-1.73251176894987,0.150266578859763,0,0.280525754042529,0.351146778578898,0.368327467378573
0,-0.237653069522654,0.891115793828477,-0.257594379376462,-1.07357012719806,0.130483658382517,0,0,0,0,0,0.485618508853346,0,0,-2.673139845756,0.0645770409198453,0,0.60118329996475,0.344540745889712,0.0542759541455383
0,-0.92685815670431,-0.531015009878958,-0.202543522781587,0.733675868226501,-0.575991763710839,0,0,0,0,1,-0.436400252650485,0,0,-2.30412201395738,0.0907821524839606,0,0.369591993110341,0.451154633159478,0.179253373730182
0,0.411235355800902,1.02048318841107,0.761007527422839,-0.448915800724767,1.01819427914857,0,0,0,0,0,-0.517889335293372,0,0,-2.31407277182645,0.0899641471240262,0,0.454292691161761,0.321618340799393,0.224088968038846
0,-0.198864576818102,1.11528499206366,-1.52754734762482,-2.5870429888711,0.464785021344335,0,0,0,0,0,-0.891728780567984,0,0,-5.01362671610898,0.00660286602832401,0,0.649485274166258,0.333218976307319,0.0172957495264234
0,-0.557449639360495,0.195596710110129,1.82348302222739,1.76076987998998,-0.644745203622012,0,0,0,0,0,-1.15174860283646,0,0,-2.81130530916248,0.0567163069125456,0,0.444215630876777,0.298381422219877,0.257402946903347
0,-0.977157122426193,1.34857030001198,0.0395709832171111,1.08606469600869,0.230830567535416,0,0,0,0,1,-0.427812774229227,0,0,-1.06067426810911,0.257180622272466,0,0.194697268645152,0.320744879873731,0.484557851481118
0,0.0607352487288863,0.135897719167033,0.355913541174378,0.923563094145706,1.07046730614748,0,0,0,0,0,0.215806841704011,0,0,-1.2783356310577,0.217833669175554,0,0.424478697687855,0.32478648299259,0.250734819319555
0,-0.597229479590505,1.55445318372593,-0.147435874040448,0.515661663036532,0.406913177005253,0,0,0,0,1,1.33885914706711,0,0,0.559681872431156,0.63637892850583,1,0.208729309583221,0.338398831516989,0.45287185889979
0,-1.25894869747501,-0.13889671627057,-2.09621295910212,-1.24890275714123,0.550566200920771,0,0,1,0,0,-1.15269476211942,0,0,-4.21121489102987,0.0146116756383646,0,0.524698946011809,0.435135864530761,0.0401651894574303
0,-1.41004720156942,-0.120680238225718,-0.183994369386479,0.426817202236468,1.07359142826376,0,0,0,0,1,1.6082814864231,0,0,0.667260881933652,0.660889553782834,1,0.26397051429675,0.392987961741686,0.343041523961565
0,1.10130407942216,0.752278211748041,1.70392148597571,-0.307949616612599,-1.33666825995652,1,1,0,0,0,-0.756150596322723,0,0,-1.95583994699617,0.123917966381691,0,0.370784755472755,0.469886901428007,0.159328343099238
0,-0.677242026280638,0.331288063157105,1.65085321307634,-1.31538296875887,0.493099807907015,0,0,0,0,0,-0.0548448811505875,0,0,-2.58711226818031,0.0699724726486993,0,0.572925252458783,0.317193354677738,0.109881392863479
0,-0.762173507550694,-1.60234513084262,1.34280724245364,-1.10892882163564,0.233316928885968,1,0,0,0,0,-0.338876614293475,0,0,-2.78982319979194,0.0578765948891508,0,0.609815195639516,0.345682436136848,0.0445023682236353
0,-0.291748602024485,-0.772824783270522,1.40143401950447,-1.12841162190575,-2.32796385031585,0,0,0,1,0,-0.346589024086143,0,0,-3.74490925524294,0.0230919320836486,0,0.471364842391066,0.459351677805156,0.0692834798037773
0,-0.575188529371732,-1.12284712277626,-0.120919687829772,-1.63600688903561,-0.112243217234174,0,1,0,0,0,-0.703585021880588,0,0,-3.91469570697145,0.0195565307044346,0,0.524840188965086,0.448871120966536,0.0262886900683775
0,-0.443941868186958,0.390834599453309,0.307722460872134,1.99504984102232,-0.522982564513148,0,0,0,0,0,0.229851073041291,0,0,-1.74187627010126,0.149074770141067,0,0.481298680666621,0.342533785948677,0.176167533384702
0,-0.312570443962516,-1.12138002458324,-0.520764277821225,0.679534578470539,1.46805081930582,0,0,0,0,0,-0.557740191912443,0,0,-2.61514405643512,0.068170111343241,0,0.518787750311853,0.361607881878475,0.119604367809671
0,-0.603004426394854,-0.0665345336098317,0.251365866718276,-1.44296637824148,-0.0618441246706873,0,0,0,0,0,0.571767369962072,0,0,-2.98611538376031,0.0480570900724504,0,0.648263439943739,0.318459316034884,0.0332772440213772
0,-1.09393472002918,0.995625467030422,1.01015569231399,0.997474997230497,0.218376638158644,0,0,0,0,0,0.557010624758792,0,0,-1.1167935664051,0.246606528315109,0,0.443604610849753,0.321818218401995,0.234577170748251
0,0.714706191321827,-2.28800022824527,1.13567865955906,0.69072452795729,1.18231583091631,0,0,0,0,0,-0.717128994197656,0,0,-2.48960162170776,0.0765903676189216,1,0.503719390016415,0.315821419863334,0.180459190120251
0,-0.10881226323069,-0.136758222846056,-0.262285026511786,-0.875421879968308,-0.280101855856092,0,0,0,0,0,-0.99549191008502,0,0,-4.5544144835365,0.0104111265413979,0,0.639576727449085,0.327239929886368,0.0331833426645467
0,-1.44379793533529,0.820796986865956,-1.5032573105536,-0.624004744913486,1.25086070257408,0,0,0,0,0,-1.24360920463167,0,0,-4.11282062463764,0.0160981684199571,0,0.566635538014719,0.379745113365964,0.0536193486193174
0,0.806123263592213,-0.979435961150919,0.925970027765667,-0.459278335314802,-0.608925684711923,0,0,0,0,0,0.06823499259577,0,0,-3.13883754993316,0.0415333698655187,0,0.634022465264708,0.31101829639239,0.054959238342902
0,-1.73983507830327,0.671167640496201,1.27190914415273,1.49701786010594,-1.57610281010174,0,0,0,0,0,0.0637197332549075,0,0,-2.54555713861229,0.0727255283268489,0,0.565333758209776,0.331185401845331,0.103480839944893
0,-0.401320309499965,0.702056738474511,2.28936238715806,0.255853774816178,0.673976365994705,0,0,0,0,1,1.21250989718674,0,0,1.19553205445692,0.767729007413972,0,0.119852333293949,0.183459630994889,0.696688035711163
0,-0.287582488751326,-0.312232281221429,-0.859077265953896,-0.662478668501298,-1.59356113437436,0,0,0,0,0,1.20187171507774,0,0,-3.36150318428887,0.0335204906570861,0,0.68938589220492,0.299606873878962,0.0110072339161175
0,-0.938407400051362,-0.118990404783098,0.0650296721087629,1.54064234459309,-0.455628580602862,0,0,0,0,0,0.0149305150862831,0,0,-2.42217857465537,0.0814970289267631,0,0.54598427786325,0.352463391781964,0.101552330354786
0,0.28766713879535,0.224424832069385,1.06351680801199,1.75176684059553,2.66839838694131,0,0,0,0,0,-0.0157114599929005,0,0,0.218804355514441,0.554483892524752,0,0.154711599448407,0.16149762443852,0.683790776113073
0,-1.50540112432801,-1.12383157357906,-0.326253322891793,-0.561473878268858,-0.573302170777019,0,0,0,0,0,-1.34076753030774,0,0,-5.37129635619799,0.00462659691387182,0,0.676409347567108,0.307650333262377,0.015940319170515
0,1.51929701331258,1.08174332009651,1.77647372598244,-0.630924134305134,1.27816720185255,0,0,0,0,0,-0.067216713056917,0,0,-1.25729867512003,0.221439260739032,0,0.340409419605365,0.252251155081898,0.407339425312737
0,0.367409355950845,1.26154262360892,-1.64342901329476,-1.29869922405602,0.769746355245281,0,0,0,0,1,-3.4334798149557,0,0,-5.40671200954486,0.0044663295254537,0,0.348674395954884,0.48009999465082,0.171225609394296
0,1.69986240880968,0.818226073827423,-0.782347337714993,-0.031587831291249,0.338731091777408,0,0,0,0,0,-1.15717627501544,0,0,-3.63760419038524,0.025640575174769,0,0.522795974607643,0.359330632757773,0.117873392634584
0,0.644196977276918,0.519058165109622,0.0154760410044374,-0.563860201603046,0.966841196352662,0,1,0,0,0,1.66288474041092,0,0,0.276323066143492,0.568644545058871,0,0.350126755363921,0.457946957251613,0.191926287384466
0,-1.6878010286367,-0.61449509920709,0.0953086835155339,-0.269537143485936,-0.443369864496448,0,0,0,0,0,-0.0263572833612579,0,0,-3.56709016747754,0.0274624206756852,0,0.648539964404612,0.322388252935147,0.0290717826602406
0,0.647645994369042,2.827807696125,0.991170347135144,-0.82446190832223,0.118459475181406,0,0,1,1,0,-0.742689781082414,0,0,-0.596287009752091,0.355193626112229,0,0.0539181487236791,0.160967766091776,0.785114085184545
0,0.448794226781398,1.50031042068294,0.428252038972423,1.04088251843021,-1.10997046235681,0,0,0,0,1,1.64889271204721,0,0,0.517373830422379,0.626533475266485,0,0.234498498385045,0.339639642883664,0.425861858731292
0,1.02630215826019,-0.0382039226621996,1.11821351663724,1.9120583047414,1.84900112170407,0,0,0,0,0,1.68011355896219,0,0,1.52983527025386,0.821982211007598,1,0.19804189650924,0.188761519788235,0.613196583702525
0,1.0749782228105,-0.83342290831476,-0.739658147122376,1.92534915408309,-0.426571695435649,0,0,0,0,0,-0.722652357047952,0,0,-3.17794034405195,0.0400043581012704,0,0.53876998923769,0.359174365467683,0.102055645294626
0,0.458309613000345,0.441814994603801,-2.06393339437149,0.762465499330003,-0.146400604122206,0,0,0,1,0,0.917714954758455,0,0,-1.07378524576624,0.254683901814979,0,0.293337481434638,0.522366753157685,0.184295765407677
0,0.631586758086112,-0.36195936621454,0.389762625196194,-0.873223960215856,0.134346260018099,0,1,0,0,0,0.206009739431766,0,0,-1.93701634050915,0.125976009040312,0,0.439350851859108,0.463771727884496,0.096877420256396
0,-0.580466398492627,-0.393244089330658,-0.485376016235069,-0.0290727815916698,1.19285948601507,0,0,0,1,0,0.80614540116704,0,0,-0.490739139101771,0.379719460837621,0,0.251732988138634,0.443791696113854,0.304475315747512
0,1.58419214220344,0.164743103636933,-2.22455832405178,-0.546880322623885,-1.50531034143392,0,0,0,0,0,0.00442621739760196,0,0,-4.6048324851453,0.009904301114995,0,0.666715909095935,0.321904476304353,0.0113796145997128
0,-1.76399294007705,-0.273551756424228,-1.18643240031091,-0.676927971020839,0.127948465452578,0,1,0,0,1,1.04002771411631,0,0,-0.627267687218527,0.348130339288949,0,0.276256244570447,0.615972606924341,0.107771148505212
0,-1.88062197024023,0.476402714431041,0.610182371326452,-0.375136240292362,-1.05806467742937,0,0,0,0,0,-0.647720872330484,0,0,-4.18373809429487,0.0150126134034036,0,0.644787603839402,0.319987306380091,0.0352250897805067
0,-1.29171904402856,0.731150602969639,1.51414529266031,1.75777037271973,0.545749993066324,1,0,0,0,0,-0.157361835590918,0,0,-0.398255648578146,0.401731511113345,0,0.312789365514002,0.30634935972265,0.380861274763348
0,0.909670446302926,-0.736171088183734,0.362078719975936,0.202131614814093,0.942219712870116,0,1,0,0,0,-1.68255376812678,0,0,-2.852155086443,0.0545700249094257,0,0.341302952501025,0.439472548569876,0.219224498929098
0,-1.10775568207131,1.30438475353786,1.64839898449768,1.88137690059194,-0.458851117167008,0,1,0,0,0,1.06076334288362,0,0,0.595446192262392,0.644613777082948,1,0.229737717545045,0.339663349492466,0.430598932962489
0,-0.384123874715623,0.419843802798868,0.0894838844391891,0.10002577354652,-1.5853170669928,1,1,0,0,0,-0.850058547156131,0,0,-2.87536690422841,0.0533847853110892,0,0.430026646905577,0.517539897033073,0.0524334560613493
0,0.082734833711361,1.50536358470541,0.728601985070111,-0.103704546483988,1.30706722226586,0,0,0,0,0,-2.45835908403686,0,0,-3.83338584857113,0.0211780218123783,0,0.384276323650126,0.303282034354855,0.312441641995019
0,-0.483882474015024,-1.90700495872128,0.554856588081139,-1.89591308490564,0.976564293672345,0,0,1,0,0,-0.401622149126855,0,0,-2.86839133643623,0.0537383947824233,0,0.532435241617289,0.38235097075975,0.085213787622961
0,-2.08474112541176,1.10930584796953,0.846200169480615,0.15249175913624,0.198971846174132,0,0,0,0,0,-0.177903263540461,0,0,-2.44324109524237,0.0799342218977329,0,0.529097531174573,0.343356521978919,0.127545946846508
0,1.16758696392551,-0.0254267440072576,-0.310977943346656,-0.15186353908605,-0.572831402646099,0,0,0,1,1,1.31232080317802,0,0,0.476344362715066,0.61688427849016,1,0.119257292581002,0.387669390419594,0.493073316999403
0,-0.07682577072231,0.0804581453455233,0.851076071431509,-1.07530640804169,-0.985156208261402,1,1,0,0,0,0.63294209997517,0,0,-1.36576889242614,0.203304305711593,0,0.445897417831577,0.497457235173293,0.0566453469951306
0,0.53042139527307,0.0910117151050249,1.02592541331382,0.520711764931736,0.920687230482579,0,0,0,0,0,1.18684710723694,0,0,-0.303589858067505,0.424680147945517,0,0.420135836884044,0.304004335162681,0.275859827953275
0,0.00490879581096575,0.355300704253784,0.316262389274431,2.56375398833763,-0.917521933044366,0,0,0,0,0,-0.70113755658539,0,0,-2.58467459905157,0.07013127358572,0,0.462987551071205,0.336608915405427,0.200403533523368
0,-0.530231429870355,-1.54537370872127,-0.72758667211596,-1.35167874013385,-0.402723801636652,0,0,0,0,0,1.1409073676074,0,0,-3.31210173644003,0.0351583538936552,0,0.697418926062041,0.292576727626335,0.0100043463116229
0,0.102202409887892,-0.0410579704660046,-0.552908489931633,-0.411773107430428,1.60701736319092,0,0,0,0,0,0.383610173969049,0,0,-1.82272040285672,0.139107766271307,0,0.520766574249311,0.361307276481598,0.117926149269091
